"","newy","meantreat15","x","Date.closed.K.12.schools","Closed.non.essential.businesses","Mandate.face.mask.use.by.employees.in.public.facing.businesses","State.of.emergency","totalTestResults","id","days","newcase"
"1473",0.522012813156555,1,1,0,0,0,0,594763,10,114,808
"1474",0.138309821755347,1,1,0,0,0,0,608837,10,115,928
"1475",-0.320878627901531,1,1,0,0,0,0,608837,10,116,673
"1476",0.143496413266084,1,1,0,0,0,0,630047,10,117,777
"1477",0.0943749447583686,1,1,0,0,0,0,651792,10,118,854
"1478",-0.530511298837021,1,1,0,0,0,0,676412,10,119,502
"1479",0.0485061136065221,1,1,0,0,0,0,715855,10,120,527
"1480",0.825138562218494,1,1,0,0,0,0,771348,10,121,1204
"1481",-0.438794495557108,1,1,0,0,0,0,813929,10,122,776
"1482",-0.137769077455372,1,1,0,0,0,0,835496,10,123,676
"1483",0.0903293523838116,1,1,0,0,0,0,856437,10,124,740
"1484",0.171921282176165,1,1,0,0,0,0,871235,10,125,879
"1485",-0.545511181753881,1,1,0,0,0,0,908235,10,126,509
"1486",-0.29423947299794,1,1,0,0,0,0,923224,10,127,379
"1487",0.539873309206222,1,1,0,0,0,0,933571,10,128,651
"1488",0.620807347017397,1,1,0,0,0,0,951616,10,129,1212
"1489",-0.26782017615785,1,1,0,0,0,0,983239,10,130,927
"1490",-0.226381546587985,1,1,0,0,0,0,994968,10,131,739
"1491",-0.10236201266157,1,1,0,0,0,0,1021349,10,132,667
"1492",-0.077799716078955,1,1,0,0,0,0,1040400,10,133,617
"1493",0.757382257604762,1,1,0,0,0,0,1049752,10,134,1317
"1494",0.0745414355328542,1,1,0,0,0,0,1080913,10,135,1419
"1495",-0.0836878407589303,1,1,0,0,0,0,1107043,10,136,1305
"1496",-0.0271650386469222,1,1,0,0,0,0,1134940,10,137,1270
"1497",-0.073442454992092,1,1,0,0,0,0,1174185,10,138,1180
"1498",-0.199918320744068,1,1,0,0,0,0,1216158,10,139,966
"1499",0.126135964821936,1,1,0,0,0,0,1234550,10,140,1096
"1500",0.2236903480106,1,1,0,0,0,0,1258305,10,141,1371
"1501",0.213770313386102,1,1,0,0,0,0,1279023,10,142,1698
"1502",0.113391745624217,1,1,0,0,0,0,1306748,10,143,1902
"1503",0.305132704110439,1,1,0,0,0,0,1335899,10,144,2581
"1504",-0.246953033452376,1,1,0,0,0,0,1370413,10,145,2016
"1505",-0.136865793216653,1,1,0,0,0,0,1409015,10,146,1758
"1506",0.459143276716753,1,1,0,0,0,0,1430184,10,147,2783
"1507",-0.0641554527551822,1,1,0,0,0,0,1460309,10,148,2610
"1508",0.205914400287277,1,1,0,0,0,0,1485759,10,149,3207
"1509",0.175387764710008,1,1,0,0,0,0,1511312,10,150,3822
"1510",0.0576814264041712,1,1,0,0,0,0,1532871,10,151,4049
"1511",NA,0,0,NA,NA,NA,NA,NA,11,1,0
"1512",0,0,0,NA,NA,NA,NA,NA,11,2,0
"1513",0,0,0,1,0,1,1,NA,11,3,0
"1514",0,0,0,1,0,1,1,NA,11,4,0
"1515",0,0,0,1,0,1,1,NA,11,5,0
"1516",0,0,0,1,0,1,1,NA,11,6,0
"1517",0,0,0,1,0,1,1,NA,11,7,0
"1518",0,0,0,1,0,1,1,NA,11,8,0
"1519",0,0,0,1,0,1,1,NA,11,9,0
"1520",0,0,0,1,0,1,1,NA,11,10,0
"1521",0,0,0,1,0,1,1,NA,11,11,0
"1522",0,0,0,1,0,1,1,NA,11,12,0
"1523",0,0,0,1,0,1,1,NA,11,13,0
"1524",0,0,0,1,0,1,1,NA,11,14,0
"1525",0,0,0,1,0,1,1,NA,11,15,0
"1526",0,0,0,1,0,1,1,NA,11,16,0
"1527",0,0,0,1,0,1,1,NA,11,17,0
"1528",0,0,0,1,0,1,1,NA,11,18,0
"1529",0,0,0,1,0,1,1,NA,11,19,0
"1530",0,0,0,1,0,1,1,NA,11,20,0
"1531",0,0,0,1,0,1,1,NA,11,21,0
"1532",0,0,0,1,0,1,1,NA,11,22,0
"1533",0,0,0,1,0,1,1,NA,11,23,0
"1534",0,0,0,1,0,1,1,NA,11,24,0
"1535",0,0,0,1,0,1,1,NA,11,25,0
"1536",0,0,0,1,0,1,1,NA,11,26,0
"1537",0,0,0,1,0,1,1,NA,11,27,0
"1538",0,0,0,1,0,1,1,NA,11,28,0
"1539",0,0,0,1,0,1,1,NA,11,29,0
"1540",0,0,0,1,0,1,1,NA,11,30,0
"1541",0,0,0,1,0,1,1,NA,11,31,0
"1542",0,0,0,1,0,1,1,NA,11,32,0
"1543",0,0,0,1,0,1,1,NA,11,33,0
"1544",0,0,0,1,0,1,1,NA,11,34,0
"1545",0,0,0,1,0,1,1,NA,11,35,0
"1546",0,0,0,1,0,1,1,NA,11,36,0
"1547",0,0,0,1,0,1,1,NA,11,37,0
"1548",0,0,0,1,0,1,1,NA,11,38,0
"1549",0,0,0,1,0,1,1,NA,11,39,0
"1550",0,0,0,1,0,1,1,NA,11,40,0
"1551",0,0,0,1,0,1,1,NA,11,41,0
"1552",1.09861228866811,0,0,1,0,1,1,NA,11,42,2
"1553",-1.09861228866811,0,0,1,0,1,1,NA,11,43,0
"1554",0,0,0,1,0,1,1,2,11,44,0
"1555",0.693147180559945,0,0,1,0,1,1,2,11,45,1
"1556",0.405465108108164,0,0,1,0,1,1,2,11,46,2
"1557",-1.09861228866811,0,0,1,0,1,1,6,11,47,0
"1558",1.79175946922805,0,0,1,0,1,1,7,11,48,5
"1559",0.287682072451781,0,0,1,0,1,1,12,11,49,7
"1560",-0.133531392624523,0,0,1,0,1,1,17,11,50,6
"1561",0.251314428280906,0,0,1,0,1,1,22,11,51,8
"1562",0.287682072451781,0,0,1,0,1,1,31,11,52,11
"1563",0.980829253011726,0,0,1,0,1,1,42,11,53,31
"1564",-0.169899036795397,0,0,1,0,1,1,66,11,54,26
"1565",-0.160342650075179,0,0,1,0,1,0,99,11,55,22
"1566",0.122602322092332,0,0,1,0,1,0,121,11,56,25
"1567",0.693147180559945,0,0,1,0,1,0,146,11,57,51
"1568",0.559615787935422,0,0,1,0,1,0,1508,11,58,90
"1569",0.782445318207643,0,0,0,0,1,0,1831,11,59,198
"1570",-1.03062494768318,0,0,0,0,1,0,2386,11,60,70
"1571",-0.0579872576503497,0,0,0,0,1,0,3064,11,61,66
"1572",0.819187901455311,0,0,0,0,1,0,4020,11,62,151
"1573",0.517383024312149,0,0,0,0,1,0,5069,11,63,254
"1574",-0.138586163286146,0,0,0,0,1,0,5484,11,64,221
"1575",0.228534399949086,0,0,0,0,1,0,6179,11,65,278
"1576",0.534206072410055,0,0,0,0,1,0,8926,11,66,475
"1577",-0.26005600617685,0,0,0,0,1,0,9865,11,67,366
"1578",-0.249370037234718,0,0,0,0,1,0,11051,11,68,285
"1579",-0.593396777792885,0,0,0,0,1,0,12564,11,69,157
"1580",1.96027305305567,0,0,0,0,1,0,12724,11,70,1121
"1581",-0.45760311604728,0,0,0,0,1,0,16181,11,71,709
"1582",0.00140745976787926,0,0,0,0,1,0,20326,11,72,710
"1583",-0.384587523086608,0.0666666666666667,1,0,0,1,0,22957,11,73,483
"1584",-0.382992252256106,0.133333333333333,1,0,0,1,0,25265,11,74,329
"1585",0.391222751392622,0.2,1,0,0,1,0,26294,11,75,487
"1586",0.313972767683498,0.266666666666667,1,0,0,1,0,27832,11,76,667
"1587",0.814914285231204,0.333333333333333,1,0,0,1,0,31274,11,77,1508
"1588",-0.334486138649583,0.4,1,0,0,1,0,33713,11,78,1079
"1589",-0.483426649577877,0.466666666666667,1,0,0,1,0,38787,11,79,665
"1590",0.323083999502697,0.533333333333333,1,0,0,1,0,41085,11,80,919
"1591",-0.309660979170556,0.6,1,0,0,1,0,46147,11,81,674
"1592",-0.831132923533849,0.666666666666667,1,0,0,1,0,51715,11,82,293
"1593",1.07799300146537,0.733333333333333,1,0,0,1,0,54453,11,83,863
"1594",0.380463805902748,0.8,1,0,0,1,0,57021,11,84,1263
"1595",-1.12587941500845,0.866666666666667,1,0,0,1,0,61795,11,85,409
"1596",0.510337699872436,0.933333333333333,1,0,0,1,0,64090,11,86,682
"1597",0.803910352273612,1,1,0,0,1,0,67939,11,87,1525
"1598",-1.16498735761298,1,1,0,0,1,0,71684,11,88,475
"1599",0.285052567912755,1,1,0,0,1,0,74208,11,89,632
"1600",0.558938510564461,1,1,0,0,1,0,79933,11,90,1106
"1601",-0.846094128673996,1,1,0,0,1,0,84328,11,91,474
"1602",1.03262242244093,1,1,0,0,1,0,88140,11,92,1333
"1603",-0.688659514090557,1,1,0,0,1,0,94072,11,93,669
"1604",-0.0954594446751145,1,1,0,0,1,0,101062,11,94,608
"1605",0.183962246251414,1,1,0,0,1,0,107176,11,95,731
"1606",-1.01605068797509,1,1,0,0,1,0,119014,11,96,264
"1607",1.12590926887378,1,1,0,0,1,0,123223,11,97,816
"1608",-0.274308012926524,1,1,0,0,1,0,127169,11,98,620
"1609",0.318600111855091,1,1,0,0,0,0,140020,11,99,853
"1610",-0.555525802683898,1,1,0,0,0,0,143778,11,100,489
"1611",0.917106725391485,1,1,0,0,0,0,149044,11,101,1225
"1612",-0.374545158494302,1,1,0,0,0,0,168367,11,102,842
"1613",-0.922836426176789,1,1,0,0,0,0,174800,11,103,334
"1614",0.854097716592337,1,1,0,0,0,0,175096,11,104,786
"1615",-0.361952961469387,1,1,0,0,0,0,183325,11,105,547
"1616",0.308450313255745,1,1,0,0,0,0,200883,11,106,745
"1617",0.160640490732631,1,1,0,0,0,0,204137,11,107,875
"1618",-0.440311839438333,1,1,0,0,0,0,217303,11,108,563
"1619",-0.323787077093898,1,1,0,0,0,0,227567,11,109,407
"1620",0.889463489641011,1,1,0,0,0,0,235324,11,110,992
"1621",-0.853358484998895,1,1,0,0,0,0,243547,11,111,422
"1622",0.780257055456574,1,1,0,0,0,0,251288,11,112,922
"1623",-0.605052966431483,1,1,0,0,0,0,262179,11,113,503
"1624",0.0891585410815461,1,1,0,0,0,0,273904,11,114,550
"1625",0.367864376691468,1,1,0,0,0,0,285881,11,115,795
"1626",-0.590554310397537,1,1,0,0,0,0,301874,11,116,440
"1627",-0.180961937277915,1,1,0,0,0,0,321069,11,117,367
"1628",0.650114864643338,1,1,0,0,0,0,351175,11,118,704
"1629",-0.207312086097529,1,1,0,0,0,0,364289,11,119,572
"1630",0.502413376471338,1,1,0,0,0,0,378156,11,120,946
"1631",-0.0928844021026505,1,1,0,0,0,0,402940,11,121,862
"1632",-0.0511103508251294,1,1,0,0,0,0,407731,11,122,819
"1633",-0.0746709823966123,1,1,0,0,0,0,427249,11,123,760
"1634",-0.14087951801,1,1,0,0,0,0,453537,11,124,660
"1635",-0.281147744100167,1,1,0,0,0,0,481954,11,125,498
"1636",0.157294887076708,1,1,0,0,0,0,513545,11,126,583
"1637",0.116259806115862,1,1,0,0,0,0,514945,11,127,655
"1638",-0.0420295322436477,1,1,0,0,0,0,440756,11,128,628
"1639",-0.0208842931669215,1,1,0,0,0,0,444646,11,129,615
"1640",-0.311779624030841,1,1,0,0,0,0,450271,11,130,450
"1641",0.485678362383973,1,1,0,0,0,0,454838,11,131,732
"1642",0.136256189950708,1,1,0,0,0,0,465525,11,132,839
"1643",-1.00981678988498,1,1,0,0,0,0,471631,11,133,305
"1644",0.810203735980963,1,1,0,0,0,0,474287,11,134,687
"1645",0.339374996279174,1,1,0,0,0,0,482712,11,135,965
"1646",-0.235905802928061,1,1,0,0,0,0,496331,11,136,762
"1647",-0.0319601103362555,1,1,0,0,0,0,507788,11,137,738
"1648",-0.313728781389881,1,1,0,0,0,0,522857,11,138,539
"1649",0.105360515657826,1,1,0,0,0,0,539884,11,139,599
"1650",0.227135572583747,1,1,0,0,0,0,549375,11,140,752
"1651",-0.0282847138385822,1,1,0,0,0,0,557183,11,141,731
"1652",0.305956692695263,1,1,0,0,0,0,570955,11,142,993
"1653",-0.203469152541161,1,1,0,0,0,0,584241,11,143,810
"1654",0.231248716648237,1,1,0,0,0,0,591958,11,144,1021
"1655",-0.151870177128533,1,1,0,0,0,0,599680,11,145,877
"1656",-0.179137565020602,1,1,0,0,0,0,620790,11,146,733
"1657",-0.0987219879586609,1,1,0,0,0,0,630496,11,147,664
"1658",0.359827862998348,1,1,0,0,0,0,634978,11,148,952
"1659",-0.0762897030502421,1,1,0,0,0,0,650467,11,149,882
"1660",0.217920421465516,1,1,0,0,0,0,663204,11,150,1097
"1661",0.49485172310648,1,1,0,0,0,0,670306,11,151,1800
"1662",NA,0,0,NA,NA,NA,NA,NA,12,1,0
"1663",0,0,0,NA,NA,NA,NA,NA,12,2,0
"1664",0,0,0,1,1,1,1,NA,12,3,0
"1665",0,0,0,1,1,1,1,NA,12,4,0
"1666",0,0,0,1,1,1,1,NA,12,5,0
"1667",0,0,0,1,1,1,1,NA,12,6,0
"1668",0,0,0,1,1,1,1,NA,12,7,0
"1669",0,0,0,1,1,1,1,NA,12,8,0
"1670",0,0,0,1,1,1,1,NA,12,9,0
"1671",0,0,0,1,1,1,1,NA,12,10,0
"1672",0,0,0,1,1,1,1,NA,12,11,0
"1673",0,0,0,1,1,1,1,NA,12,12,0
"1674",0,0,0,1,1,1,1,NA,12,13,0
"1675",0,0,0,1,1,1,1,NA,12,14,0
"1676",0,0,0,1,1,1,1,NA,12,15,0
"1677",0,0,0,1,1,1,1,NA,12,16,0
"1678",0,0,0,1,1,1,1,NA,12,17,0
"1679",0,0,0,1,1,1,1,NA,12,18,0
"1680",0,0,0,1,1,1,1,NA,12,19,0
"1681",0,0,0,1,1,1,1,NA,12,20,0
"1682",0,0,0,1,1,1,1,NA,12,21,0
"1683",0,0,0,1,1,1,1,NA,12,22,0
"1684",0,0,0,1,1,1,1,NA,12,23,0
"1685",0,0,0,1,1,1,1,NA,12,24,0
"1686",0,0,0,1,1,1,1,NA,12,25,0
"1687",0,0,0,1,1,1,1,NA,12,26,0
"1688",0,0,0,1,1,1,1,NA,12,27,0
"1689",0,0,0,1,1,1,1,NA,12,28,0
"1690",0,0,0,1,1,1,1,NA,12,29,0
"1691",0,0,0,1,1,1,1,NA,12,30,0
"1692",0,0,0,1,1,1,1,NA,12,31,0
"1693",0,0,0,1,1,1,1,NA,12,32,0
"1694",0,0,0,1,1,1,1,NA,12,33,0
"1695",0,0,0,1,1,1,1,NA,12,34,0
"1696",0,0,0,1,1,1,1,NA,12,35,0
"1697",0,0,0,1,1,1,1,NA,12,36,0
"1698",0,0,0,1,1,1,1,NA,12,37,0
"1699",0,0,0,1,1,1,1,NA,12,38,0
"1700",0,0,0,1,1,1,1,NA,12,39,0
"1701",0,0,0,1,1,1,1,NA,12,40,0
"1702",0,0,0,1,1,1,1,NA,12,41,0
"1703",0,0,0,1,1,1,1,NA,12,42,0
"1704",0,0,0,1,1,1,1,NA,12,43,0
"1705",0,0,0,1,1,1,1,NA,12,44,0
"1706",0,0,0,1,1,1,0,NA,12,45,0
"1707",0.693147180559945,0,0,1,1,1,0,NA,12,46,1
"1708",-0.693147180559945,0,0,1,1,1,0,1,12,47,0
"1709",0,0,0,1,1,1,0,1,12,48,0
"1710",1.09861228866811,0,0,1,1,1,0,2,12,49,2
"1711",-1.09861228866811,0,0,1,1,1,0,2,12,50,0
"1712",0,0,0,1,1,1,0,2,12,51,0
"1713",0,0,0,1,1,1,0,2,12,52,0
"1714",1.09861228866811,0,0,1,1,1,0,2,12,53,2
"1715",0,0,0,1,1,1,0,2,12,54,2
"1716",0,0,0,1,1,1,0,2,12,55,2
"1717",0,0,0,1,1,1,0,7,12,56,2
"1718",0.693147180559945,0,0,0,1,1,0,10,12,57,5
"1719",0.606135803570316,0,0,0,1,1,0,107,12,58,10
"1720",0.0870113769896297,0,0,0,1,1,0,109,12,59,11
"1721",-2.484906649788,0,0,0,1,1,0,150,12,60,0
"1722",2.89037175789616,0,0,0,1,1,0,161,12,61,17
"1723",-1.50407739677627,0,0,0,1,1,0,311,12,62,3
"1724",2.16905370036952,0,0,0,1,1,0,3011,12,63,34
"1725",-2.86220088092947,0.0666666666666667,1,0,1,1,0,3666,12,64,1
"1726",0.916290731874155,0.133333333333333,1,0,1,1,0,4447,12,65,4
"1727",0.8754687373539,0.2,1,0,0,1,0,4452,12,66,11
"1728",1.29928298413026,0.266666666666667,1,0,0,1,0,4463,12,67,43
"1729",-3.78418963391826,0.333333333333333,1,0,0,1,0,4477,12,68,0
"1730",3.29583686600433,0.4,1,0,0,1,0,7000,12,69,26
"1731",0.105360515657826,0.466666666666667,1,0,0,1,0,8000,12,70,29
"1732",-0.356674943938732,0.533333333333333,1,0,0,1,0,8675,12,71,20
"1733",0.451985123743057,0.6,1,0,0,1,0,8929,12,72,32
"1734",0.662375521893191,0.666666666666667,1,0,0,1,0,10464,12,73,63
"1735",-0.662375521893191,0.733333333333333,1,0,0,1,0,10491,12,74,32
"1736",-0.451985123743057,0.8,1,0,0,1,0,12278,12,75,20
"1737",-0.211309093667207,0.866666666666667,1,0,0,1,0,12955,12,76,16
"1738",0.34484048629173,0.933333333333333,1,0,0,1,0,13526,12,77,23
"1739",-3.17805383034795,1,1,0,0,1,0,13542,12,78,0
"1740",3.49650756146648,1,1,0,0,1,0,15149,12,79,32
"1741",-3.49650756146648,1,1,0,0,1,0,15751,12,80,0
"1742",3.17805383034795,1,1,0,0,1,0,16149,12,81,23
"1743",0.377294231141468,1,1,0,0,1,0,17531,12,82,34
"1744",-1.76358859226136,1,1,0,0,1,0,17968,12,83,5
"1745",0.287682072451781,1,1,0,0,1,0,18844,12,84,7
"1746",0.559615787935423,1,1,0,0,1,0,19420,12,85,13
"1747",-0.693147180559945,1,1,0,0,1,0,19803,12,86,6
"1748",0.538996500732687,1,1,0,0,1,0,20700,12,87,11
"1749",1.04145387482816,1,1,0,0,0,0,21857,12,88,33
"1750",-1.58045037556085,1,1,0,0,0,0,22343,12,89,6
"1751",-0.336472236621213,1,1,0,0,0,0,23470,12,90,4
"1752",-0.51082562376599,1,1,0,0,0,0,24175,12,91,2
"1753",0.847297860387203,1,1,0,0,0,0,24696,12,92,6
"1754",-0.336472236621213,1,1,0,0,0,0,25346,12,93,4
"1755",0.182321556793955,1,1,0,0,0,0,26128,12,94,5
"1756",-0.182321556793955,1,1,0,0,0,0,26887,12,95,4
"1757",-0.916290731874155,1,1,0,0,0,0,28040,12,96,1
"1758",0,1,1,0,0,0,0,28483,12,97,1
"1759",0.405465108108164,1,1,0,0,0,0,29010,12,98,2
"1760",0.51082562376599,1,1,0,0,0,0,29183,12,99,4
"1761",0.182321556793955,1,1,0,0,0,0,29618,12,100,5
"1762",-1.09861228866811,1,1,0,0,0,0,30640,12,101,1
"1763",0,1,1,0,0,0,0,31094,12,102,1
"1764",-0.693147180559945,1,1,0,0,0,0,31985,12,103,0
"1765",0.693147180559945,1,1,0,0,0,0,32950,12,104,1
"1766",0.916290731874155,1,1,0,0,0,0,33866,12,105,4
"1767",-0.916290731874155,1,1,0,0,0,0,33999,12,106,1
"1768",0.693147180559945,1,1,0,0,0,0,35199,12,107,3
"1769",-1.38629436111989,1,1,0,0,0,0,35541,12,108,0
"1770",1.09861228866811,1,1,0,0,0,0,36618,12,109,2
"1771",-0.405465108108164,1,1,0,0,0,0,36262,12,110,1
"1772",0.405465108108164,1,1,0,0,0,0,37270,12,111,2
"1773",-0.405465108108164,1,1,0,0,0,0,37683,12,112,1
"1774",0.693147180559945,1,1,0,0,0,0,37939,12,113,3
"1775",-1.38629436111989,1,1,0,0,0,0,38365,12,114,0
"1776",0.693147180559945,1,1,0,0,0,0,38881,12,115,1
"1777",0,1,1,0,0,0,0,38776,12,116,1
"1778",0,1,1,0,0,0,0,40883,12,117,1
"1779",-0.693147180559945,1,1,0,0,0,0,41674,12,118,0
"1780",0.693147180559945,1,1,0,0,0,0,42045,12,119,1
"1781",0.405465108108164,1,1,0,0,0,0,45023,12,120,2
"1782",0.51082562376599,1,1,0,0,0,0,46304,12,121,4
"1783",-1.6094379124341,1,1,0,0,0,0,47149,12,122,0
"1784",0.693147180559945,1,1,0,0,0,0,47985,12,123,1
"1785",-0.693147180559945,1,1,0,0,0,0,48821,12,124,0
"1786",0,1,1,0,0,0,0,49572,12,125,0
"1787",0,1,1,0,0,0,0,50371,12,126,0
"1788",0.693147180559945,1,1,0,0,0,0,50371,12,127,1
"1789",0.693147180559945,1,1,0,0,0,0,51202,12,128,3
"1790",-0.287682072451781,1,1,0,0,0,0,51839,12,129,2
"1791",0,1,1,0,0,0,0,52824,12,130,2
"1792",-0.405465108108164,1,1,0,0,0,0,54014,12,131,1
"1793",-0.693147180559945,1,1,0,0,0,0,54620,12,132,0
"1794",0.693147180559945,1,1,0,0,0,0,48487,12,133,1
"1795",-0.693147180559945,1,1,0,0,0,0,48921,12,134,0
"1796",1.09861228866811,1,1,0,0,0,0,49508,12,135,2
"1797",1.20397280432594,1,1,0,0,0,0,50638,12,136,9
"1798",0,1,1,0,0,0,0,52336,12,137,9
"1799",-1.20397280432594,1,1,0,0,0,0,53257,12,138,2
"1800",-0.405465108108164,1,1,0,0,0,0,54055,12,139,1
"1801",1.25276296849537,1,1,0,0,0,0,55147,12,140,6
"1802",-0.559615787935423,1,1,0,0,0,0,55474,12,141,3
"1803",0.693147180559945,1,1,0,0,0,0,56173,12,142,7
"1804",0.628608659422374,1,1,0,0,0,0,57295,12,143,14
"1805",0.182321556793954,1,1,0,0,0,0,58579,12,144,17
"1806",-1.09861228866811,1,1,0,0,0,0,59338,12,145,5
"1807",0.405465108108165,1,1,0,0,0,0,60322,12,146,8
"1808",-2.19722457733622,1,1,0,0,0,0,61474,12,147,0
"1809",2.19722457733622,1,1,0,0,0,0,62028,12,148,8
"1810",0.747214401830221,1,1,0,0,0,0,63243,12,149,18
"1811",0.387765531008764,1,1,0,0,0,0,64374,12,150,27
"1812",-3.3322045101752,1,1,0,0,0,0,65744,12,151,0
"1813",NA,0,0,NA,NA,NA,NA,NA,13,1,0
"1814",0,0,0,NA,NA,NA,NA,NA,13,2,0
"1815",0,0,0,1,1,0,1,NA,13,3,0
"1816",0,0,0,1,1,0,1,NA,13,4,0
"1817",0,0,0,1,1,0,1,NA,13,5,0
"1818",0,0,0,1,1,0,1,NA,13,6,0
"1819",0,0,0,1,1,0,1,NA,13,7,0
"1820",0,0,0,1,1,0,1,NA,13,8,0
"1821",0,0,0,1,1,0,1,NA,13,9,0
"1822",0,0,0,1,1,0,1,NA,13,10,0
"1823",0,0,0,1,1,0,1,NA,13,11,0
"1824",0,0,0,1,1,0,1,NA,13,12,0
"1825",0,0,0,1,1,0,1,NA,13,13,0
"1826",0,0,0,1,1,0,1,NA,13,14,0
"1827",0,0,0,1,1,0,1,NA,13,15,0
"1828",0,0,0,1,1,0,1,NA,13,16,0
"1829",0,0,0,1,1,0,1,NA,13,17,0
"1830",0,0,0,1,1,0,1,NA,13,18,0
"1831",0,0,0,1,1,0,1,NA,13,19,0
"1832",0,0,0,1,1,0,1,NA,13,20,0
"1833",0,0,0,1,1,0,1,NA,13,21,0
"1834",0,0,0,1,1,0,1,NA,13,22,0
"1835",0,0,0,1,1,0,1,NA,13,23,0
"1836",0,0,0,1,1,0,1,NA,13,24,0
"1837",0,0,0,1,1,0,1,NA,13,25,0
"1838",0,0,0,1,1,0,1,NA,13,26,0
"1839",0,0,0,1,1,0,1,NA,13,27,0
"1840",0,0,0,1,1,0,1,NA,13,28,0
"1841",0,0,0,1,1,0,1,NA,13,29,0
"1842",0,0,0,1,1,0,1,NA,13,30,0
"1843",0,0,0,1,1,0,1,NA,13,31,0
"1844",0,0,0,1,1,0,1,NA,13,32,0
"1845",0,0,0,1,1,0,1,NA,13,33,0
"1846",0,0,0,1,1,0,1,NA,13,34,0
"1847",0,0,0,1,1,0,1,NA,13,35,0
"1848",0,0,0,1,1,0,1,NA,13,36,0
"1849",0,0,0,1,1,0,1,NA,13,37,0
"1850",0,0,0,1,1,0,1,NA,13,38,0
"1851",0,0,0,1,1,0,1,NA,13,39,0
"1852",0,0,0,1,1,0,1,NA,13,40,0
"1853",0,0,0,1,1,0,1,NA,13,41,0
"1854",0,0,0,1,1,0,1,NA,13,42,0
"1855",0,0,0,1,1,0,1,NA,13,43,0
"1856",0,0,0,1,1,0,1,NA,13,44,0
"1857",0,0,0,1,1,0,1,NA,13,45,0
"1858",0,0,0,1,1,0,1,NA,13,46,0
"1859",0,0,0,1,1,0,1,27,13,47,0
"1860",0,0,0,1,1,0,1,27,13,48,0
"1861",0,0,0,1,1,0,1,41,13,49,0
"1862",0,0,0,1,1,0,1,41,13,50,0
"1863",0,0,0,1,1,0,1,67,13,51,0
"1864",0.693147180559945,0,0,1,1,0,1,93,13,52,1
"1865",0,0,0,1,1,0,1,131,13,53,1
"1866",0.405465108108164,0,0,1,1,0,0,176,13,54,2
"1867",-1.09861228866811,0,0,1,1,0,0,179,13,55,0
"1868",1.6094379124341,0,0,1,1,0,0,270,13,56,4
"1869",-0.916290731874155,0,0,1,1,0,0,353,13,57,1
"1870",2.01490302054226,0,0,1,1,0,0,468,13,58,14
"1871",-0.0689928714869517,0,0,1,1,0,0,470,13,59,13
"1872",-0.693147180559945,0,0,1,1,0,0,613,13,60,6
"1873",-1.94591014905531,0,0,1,1,0,0,911,13,61,0
"1874",3.29583686600433,0,0,1,1,0,0,1217,13,62,26
"1875",-0.656779536389071,0,0,1,1,0,0,1356,13,63,13
"1876",-0.241162056816888,0.0666666666666667,1,1,1,0,0,1937,13,64,10
"1877",1.62745641793678,0.133333333333333,1,0,1,0,0,1960,13,65,55
"1878",0.0689928714869508,0.2,1,0,0,0,0,2188,13,66,59
"1879",-0.693147180559945,0.266666666666667,1,0,0,0,0,2857,13,67,29
"1880",0.470003629245736,0.333333333333333,1,0,0,0,0,3572,13,68,47
"1881",0.223143551314209,0.4,1,0,0,0,0,4282,13,69,59
"1882",1.07613943281605,0.466666666666667,1,0,0,0,0,4706,13,70,175
"1883",-1.21924027645672,0.533333333333333,1,0,0,0,0,5712,13,71,51
"1884",1.40061441489464,0.6,1,0,0,0,0,6601,13,72,210
"1885",-0.598267942369702,0.666666666666667,1,0,0,0,0,7282,13,73,115
"1886",0.129211731480006,0.733333333333333,1,0,0,0,0,7945,13,74,131
"1887",-0.83975065475182,0.8,1,0,0,0,0,8870,13,75,56
"1888",-0.864997437486605,0.866666666666667,1,0,0,0,0,10261,13,76,23
"1889",1.07044141170141,0.933333333333333,1,0,0,0,0,10995,13,77,69
"1890",-0.534923175345051,1,1,0,0,0,0,11246,13,78,40
"1891",-0.578077850775158,1,1,0,0,0,0,11898,13,79,22
"1892",1.67669013944327,1,1,0,0,0,0,12531,13,80,122
"1893",-1.05098423967885,1,1,0,0,0,0,13094,13,81,42
"1894",-1.27629346590556,1,1,0,0,0,0,13764,13,82,11
"1895",0.51082562376599,1,1,0,0,0,0,14308,13,83,19
"1896",0.667829372575655,1,1,0,0,0,0,14881,13,84,38
"1897",-1.3609765531356,1,1,0,0,0,0,15114,13,85,9
"1898",2.4423470353692,1,1,0,0,0,0,15398,13,86,114
"1899",-1.6094379124341,1,1,0,0,0,0,16242,13,87,22
"1900",0.714653385780909,1,1,0,0,0,0,16652,13,88,46
"1901",-1.2110902720948,1,1,0,0,0,0,16947,13,89,13
"1902",-1.02961941718116,1,1,0,0,0,0,17441,13,90,4
"1903",2.56494935746154,1,1,0,0,0,0,17445,13,91,64
"1904",-0.740400065410491,1,1,0,0,0,0,17807,13,92,30
"1905",0.828692672556169,1,1,0,0,0,0,18170,13,93,70
"1906",-0.707331815551902,1,1,0,0,0,0,19172,13,94,34
"1907",-0.664976303593249,1,1,0,0,0,0,19447,13,95,17
"1908",-0.492476485097794,1,1,0,0,0,0,19481,13,96,10
"1909",-2.39789527279837,1,1,0,0,0,0,19498,13,97,0
