"","newy","meantreat15","x","Date.closed.K.12.schools","Closed.non.essential.businesses","Mandate.face.mask.use.by.employees.in.public.facing.businesses","State.of.emergency","totalTestResults","id","days","newcase","sumcase","mintime","relative_time"
"1063",0.751210981514706,1,1,0,0,1,0,38704,24,82,194,1621,55,28
"1064",-5.27299955856375,1,1,0,0,1,0,39894,24,83,0,1621,55,29
"1065",4.31748811353631,1,1,0,0,1,0,40679,24,84,74,1695,55,30
"1066",0.42744401482694,1,1,0,0,1,0,41870,24,85,114,1809,55,31
"1067",-4.74493212836325,1,1,0,0,1,0,43566,24,86,0,1809,55,32
"1068",5.5683445037611,1,1,0,0,1,0,45022,24,87,261,2070,55,33
"1069",-0.626702081151793,1,1,0,0,1,0,46488,24,88,139,2209,55,34
"1070",0.0555698511548108,1,1,0,0,1,0,47970,24,89,147,2356,55,35
"1071",-0.252280145400865,1,1,0,0,1,0,49202,24,90,114,2470,55,36
"1072",-0.159964649692678,1,1,0,0,1,0,50044,24,91,97,2567,55,37
"1073",0.464888528578965,1,1,0,0,1,0,51793,24,92,155,2722,55,38
"1074",0.348306694268215,1,1,0,0,1,0,53923,24,93,220,2942,55,39
"1075",0.0990055237754497,1,1,0,0,1,0,56414,24,94,243,3185,55,40
"1076",0.0711762784678944,1,1,0,0,1,0,59494,24,95,261,3446,55,41
"1077",-0.512098698412789,1,1,0,0,1,0,62109,24,96,156,3602,55,42
"1078",0.290861725369161,1,1,0,0,1,0,64673,24,97,209,3811,55,43
"1079",0.569094531889967,1,1,0,0,1,0,66690,24,98,370,4181,55,44
"1080",0.22368248961882,1,1,0,0,1,0,70036,24,99,463,4644,55,45
"1081",0.336472236621213,0,0,1,1,1,0,389,25,57,13,34,57,1
"1082",0.194156014440958,0,0,1,1,1,0,513,25,58,16,50,57,2
"1083",0.60077386042893,0,0,1,1,1,0,602,25,59,30,80,57,3
"1084",0.676886659688165,0,0,1,1,1,0,775,25,60,60,140,57,4
"1085",0.108633841002796,0,0,0,1,1,0,835,25,61,67,207,57,5
"1086",-0.458307589482545,0,0,0,1,1,0,1321,25,62,42,249,57,6
"1087",0.515466003322493,0,0,0,1,1,0,1392,25,63,71,320,57,7
"1088",-0.216223108469636,0,0,0,1,1,0,1872,25,64,57,377,57,8
"1089",0.630904871682724,0,0,0,1,1,0,1943,25,65,108,485,57,9
"1090",-0.137470990628603,0,0,0,1,1,0,2776,25,66,94,579,57,10
"1091",-0.111225635110224,0,0,0,1,1,0,3139,25,67,84,663,57,11
"1092",0.132059722013066,0,0,0,1,1,0,3223,25,68,96,759,57,12
"1093",-0.0860746087712432,0,0,0,1,1,0,3318,25,69,88,847,57,13
"1094",0.0222231367847101,0,0,0,1,1,0,3836,25,70,90,937,57,14
"1095",0.409121419311275,0,0,0,1,1,0,4474,25,71,136,1073,57,15
"1096",-0.266020575670602,0,0,0,1,1,0,4785,25,72,104,1177,57,16
"1097",0.550046336919272,0.0666666666666667,1,0,1,1,0,5930,25,73,181,1358,57,17
"1098",-0.619039208406223,0.133333333333333,1,0,1,1,0,6111,25,74,97,1455,57,18
"1099",0.629968278938414,0.2,1,0,0,1,0,6588,25,75,183,1638,57,19
"1100",-0.599815240767726,0.266666666666667,1,0,0,1,0,7218,25,76,100,1738,57,20
"1101",0.566663033450825,0.333333333333333,1,0,0,1,0,20370,25,77,177,1915,57,21
"1102",-0.693147180559945,0.4,1,0,0,1,0,20547,25,78,88,2003,57,22
"1103",1.06432321518948,0.466666666666667,1,0,0,1,0,20635,25,79,257,2260,57,23
"1104",-0.205852054204149,0.533333333333333,1,0,0,1,0,20892,25,80,209,2469,57,24
"1105",-0.188052231502939,0.6,1,0,0,1,0,21101,25,81,173,2642,57,25
"1106",-0.217412876605225,0.666666666666667,1,0,0,1,0,21274,25,82,139,2781,57,26
"1107",0.14595391262308,0.733333333333333,1,0,0,1,0,21413,25,83,161,2942,57,27
"1108",-0.103989713524047,0.8,1,0,0,1,0,30984,25,84,145,3087,57,28
"1109",0.629521484679734,0.866666666666667,1,0,0,1,0,37878,25,85,273,3360,57,29
"1110",-0.0333982804018484,0.933333333333333,1,0,0,1,0,38151,25,86,264,3624,57,30
"1111",-0.44393138893596,1,1,0,0,1,0,38415,25,87,169,3793,57,31
"1112",0.0682082500265331,1,1,0,0,1,0,38584,25,88,181,3974,57,32
"1113",0.50310357767208,1,1,0,0,1,0,38765,25,89,300,4274,57,33
"1114",-0.230646712817364,1,1,0,0,1,0,39065,25,90,238,4512,57,34
"1115",-0.153453572793103,1,1,0,0,1,0,51434,25,91,204,4716,57,35
"1116",-0.135624173297654,1,1,0,0,1,0,52364,25,92,178,4894,57,36
"1117",0.373295825174773,1,1,0,0,1,0,53835,25,93,259,5153,57,37
"1118",0.0812254399225862,1,1,0,0,1,0,55389,25,94,281,5434,57,38
"1119",0.0105821093305369,1,1,0,0,1,0,55670,25,95,284,5718,57,39
"1120",-0.384631021205323,1,1,0,0,1,0,58957,25,96,193,5911,57,40
"1121",-0.0529224014543423,1,1,0,0,1,0,60788,25,97,183,6094,57,41
"1122",0.302517138855722,1,1,0,0,1,0,63462,25,98,248,6342,57,42
"1123",-0.0881072675102663,1,1,0,0,1,0,64412,25,99,227,6569,57,43
"1124",0.0800427076735364,1,1,0,0,1,0,66094,25,100,246,6815,57,44
"1125",0.47706366865646,1,1,0,0,1,0,66340,25,101,397,7212,57,45
"1126",1.01160091167848,0,0,1,0,0,0,266,26,58,21,42,58,1
"1127",0.54654370636807,0,0,1,0,0,0,332,26,59,37,79,58,2
"1128",-1.23969088692801,0,0,1,0,0,0,416,26,60,10,89,58,3
"1129",1.12846525181779,0,0,1,0,0,0,442,26,61,33,122,58,4
"1130",1.11803037452521,0,0,1,0,0,0,459,26,62,103,225,58,5
"1131",-0.439698279750407,0,0,1,0,0,0,552,26,63,66,291,58,6
"1132",0.317095957658075,0,0,0,0,0,0,552,26,64,91,382,58,7
"1133",0.756326082181476,0,0,0,0,0,0,725,26,65,195,577,58,8
"1134",-0.154150679827258,0,0,0,0,0,0,871,26,66,167,744,58,9
"1135",-0.328173433806517,0,0,0,0,0,0,1038,26,67,120,864,58,10
"1136",-0.533110668555426,0,0,0,0,0,0,10920,26,68,70,934,58,11
"1137",1.61225085381071,0,0,0,0,0,0,12385,26,69,355,1289,58,12
"1138",-0.306586227090934,0,0,0,0,0,0,14235,26,70,261,1550,58,13
"1139",-0.03101023674256,0,0,0,0,0,0,15941,26,71,253,1803,58,14
"1140",-0.234029358959461,0,0,0,0,0,0,17427,26,72,200,2003,58,15
"1141",-0.499283863325819,0,0,0,0,0,0,19683,26,73,121,2124,58,16
"1142",1.05105087746917,0,0,0,0,0,0,21470,26,74,348,2472,58,17
"1143",-1.28036094369904,0,0,0,0,0,0,24905,26,75,96,2568,58,18
"1144",1.56301607558285,0.0666666666666667,1,0,0,0,0,27249,26,76,462,3030,58,19
"1145",-0.440633567580829,0.133333333333333,1,0,0,0,0,29835,26,77,297,3327,58,20
"1146",-0.47673766142708,0.2,1,0,0,0,0,31969,26,78,184,3511,58,21
"1147",0.276812400214878,0.266666666666667,1,0,0,0,0,34110,26,79,243,3754,58,22
"1148",0.484245985961278,0.333333333333333,1,0,0,0,0,38494,26,80,395,4149,58,23
"1149",-0.472025874626503,0.4,1,0,0,0,0,40740,26,81,246,4395,58,24
"1150",-0.567745914018674,0.466666666666667,1,0,0,0,0,43172,26,82,139,4534,58,25
"1151",0.256854608656522,0.533333333333333,1,0,0,0,0,45200,26,83,180,4714,58,26
"1152",-0.0805032188490706,0.6,1,0,0,0,0,45428,26,84,166,4880,58,27
"1153",-0.281711905465277,0.666666666666667,1,0,0,0,0,47978,26,85,125,5005,58,28
"1154",0.880745794454744,0.733333333333333,1,0,0,0,0,49012,26,86,303,5308,58,29
"1155",-0.355735535696796,0.8,1,0,0,0,0,50648,26,87,212,5520,58,30
"1156",-0.0934340066460972,0.866666666666667,1,0,0,0,0,51717,26,88,193,5713,58,31
"1157",-0.137959444140255,0.933333333333333,1,0,0,0,0,53759,26,89,168,5881,58,32
"1158",-0.0361485141163111,1,1,0,0,0,0,53909,26,90,162,6043,58,33
"1159",0.204567165741274,1,1,0,0,0,0,56013,26,91,199,6242,58,34
"1160",-0.0408219945202548,1,1,0,0,0,0,57120,26,92,191,6433,58,35
"1161",0.333491608483075,1,1,0,0,0,0,58156,26,93,267,6700,58,36
"1162",-0.0938187552176544,1,1,0,0,0,0,59450,26,94,243,6943,58,37
"1163",-0.385180436936658,1,1,0,0,0,0,65207,26,95,165,7108,58,38
"1164",0.0119761910467151,1,1,0,0,0,0,67218,26,96,167,7275,58,39
"1165",0.0118344576470033,1,1,0,0,0,0,69748,26,97,169,7444,58,40
"1166",-0.138586163286147,1,1,0,0,0,0,71106,26,98,147,7591,58,41
"1167",0.144451282738546,1,1,0,0,0,0,73503,26,99,170,7761,58,42
"1168",0.136451102727857,1,1,0,0,0,0,77159,26,100,195,7956,58,43
"1169",0.181470854913642,1,1,0,0,0,0,80687,26,101,234,8190,58,44
"1170",0.101096116871369,1,1,0,0,0,0,82425,26,102,259,8449,58,45
"1171",0,0,0,0,1,0,0,1166,27,61,7,34,61,1
"1172",-2.07944154167984,0,0,0,1,0,0,1177,27,62,0,34,61,2
"1173",2.89037175789616,0,0,0,1,0,0,1180,27,63,17,51,61,3
"1174",-0.182321556793954,0,0,0,1,0,0,1689,27,64,14,65,61,4
"1175",0.550046336919272,0,0,0,1,0,0,2001,27,65,25,90,61,5
"1176",-0.262364264467491,0,0,0,1,0,0,2199,27,66,19,109,61,6
"1177",0.0487901641694322,0.0666666666666667,1,0,1,0,0,2698,27,67,20,129,61,7
"1178",0.213574100298059,0.133333333333333,1,0,1,0,0,3385,27,68,25,154,61,8
"1179",-0.367724780125318,0.2,1,0,0,0,0,4297,27,69,17,171,61,9
"1180",0.441832752279039,0.266666666666667,1,0,0,0,0,4314,27,70,27,198,61,10
"1181",-0.934309237376833,0.333333333333333,1,0,0,0,0,4418,27,71,10,208,61,11
"1182",1.12846525181779,0.4,1,0,0,0,0,4918,27,72,33,241,61,12
"1183",-2.42774823594805,0.466666666666667,1,0,0,0,0,5320,27,73,2,243,61,13
"1184",2.03688192726104,0.533333333333333,1,0,0,0,0,5576,27,74,22,265,61,14
"1185",-0.0444517625708336,0.6,1,0,0,0,0,6177,27,75,21,286,61,15
"1186",-0.451985123743058,0.666666666666667,1,0,0,0,0,6603,27,76,13,299,61,16
"1187",0.405465108108165,0.733333333333333,1,0,0,0,0,6790,27,77,20,319,61,17
"1188",-0.405465108108165,0.8,1,0,0,0,0,6985,27,78,13,332,61,18
"1189",0.496436886313891,0.866666666666667,1,0,0,0,0,7398,27,79,22,354,61,19
"1190",-0.650587566141149,0.933333333333333,1,0,0,0,0,7860,27,80,11,365,61,20
"1191",0.0800427076735364,1,1,0,0,0,0,8297,27,81,12,377,61,21
"1192",-0.167054084663166,1,1,0,0,0,0,8581,27,82,10,387,61,22
"1193",-0.318453731118535,1,1,0,0,0,0,8913,27,83,7,394,61,23
"1194",-0.287682072451781,1,1,0,0,0,0,9098,27,84,5,399,61,24
"1195",0,1,1,0,0,0,0,9234,27,85,5,404,61,25
"1196",0.693147180559945,1,1,0,0,0,0,9583,27,86,11,415,61,26
"1197",-0.405465108108165,1,1,0,0,0,0,9936,27,87,7,422,61,27
"1198",-0.470003629245735,1,1,0,0,0,0,10244,27,88,4,426,61,28
"1199",0.470003629245735,1,1,0,0,0,0,10569,27,89,7,433,61,29
"1200",-2.07944154167984,1,1,0,0,0,0,10898,27,90,0,433,61,30
"1201",1.6094379124341,1,1,0,0,0,0,11051,27,91,4,437,61,31
"1202",-0.51082562376599,1,1,0,0,0,0,11241,27,92,2,439,61,32
"1203",0.287682072451781,1,1,0,0,0,0,11583,27,93,3,442,61,33
"1204",-0.287682072451781,1,1,0,0,0,0,11875,27,94,2,444,61,34
"1205",-0.405465108108164,1,1,0,0,0,0,12127,27,95,1,445,61,35
"1206",0.693147180559945,1,1,0,0,0,0,12497,27,96,3,448,61,36
"1207",-0.693147180559945,1,1,0,0,0,0,12862,27,97,1,449,61,37
"1208",0.405465108108164,1,1,0,0,0,0,13033,27,98,2,451,61,38
"1209",-1.09861228866811,1,1,0,0,0,0,13191,27,99,0,451,61,39
"1210",1.09861228866811,1,1,0,0,0,0,13528,27,100,2,453,61,40
"1211",-1.09861228866811,1,1,0,0,0,0,13914,27,101,0,453,61,41
"1212",1.09861228866811,1,1,0,0,0,0,14203,27,102,2,455,61,42
"1213",-1.09861228866811,1,1,0,0,0,0,14635,27,103,0,455,61,43
"1214",1.09861228866811,1,1,0,0,0,0,15007,27,104,2,457,61,44
"1215",-1.09861228866811,1,1,0,0,0,0,15088,27,105,0,456,61,45
"1216",0.405465108108165,0,0,1,0,1,0,267,28,59,8,37,59,1
"1217",-1.50407739677627,0,0,1,0,1,0,272,28,60,1,38,59,2
"1218",1.94591014905531,0,0,1,0,1,0,394,28,61,13,51,59,3
"1219",-2.63905732961526,0,0,1,0,1,0,404,28,62,0,51,59,4
"1220",2.77258872223978,0,0,1,0,1,0,406,28,63,15,66,59,5
"1221",-0.980829253011726,0,0,1,0,1,0,1027,28,64,5,71,59,6
"1222",-0.405465108108164,0,0,1,0,1,0,1365,28,65,3,74,59,7
"1223",0.810930216216329,0,0,1,0,1,0,1657,28,66,8,82,59,8
"1224",0.51082562376599,0,0,1,0,1,0,1846,28,67,14,96,59,9
"1225",-0.143100843640673,0,0,1,0,1,0,2000,28,68,12,108,59,10
"1226",1.07263680226485,0,0,1,0,1,0,2076,28,69,37,145,59,11
"1227",-0.305381649551182,0,0,1,0,1,0,2729,28,70,27,172,59,12
"1228",0.331357135954442,0,0,1,0,1,0,3103,28,71,38,210,59,13
"1229",-0.052643733485422,0,0,1,0,1,0,3685,28,72,36,246,59,14
"1230",-0.0845573880280628,0,0,1,0,1,0,4224,28,73,33,279,59,15
"1231",0.234839591077401,0,0,1,0,1,0,4766,28,74,42,321,59,16
"1232",0.0229895182246986,0,0,0,0,1,0,5379,28,75,43,364,59,17
"1233",0.204794412646014,0,0,0,0,1,0,5921,28,76,53,417,59,18
"1234",-0.554996842079128,0,0,0,0,1,0,6787,28,77,30,447,59,19
"1235",0.856472236663245,0,0,0,0,1,0,7258,28,78,72,519,59,20
"1236",-0.378436435720245,0,0,0,0,1,0,7961,28,79,49,568,59,21
"1237",0.307484699747961,0,0,0,0,1,0,8683,28,80,67,635,59,22
"1238",-0.0451204352804702,0,0,0,0,1,0,9354,28,81,64,699,59,23
"1239",0.358212223257619,0,0,0,0,1,0,9985,28,82,92,791,59,24
"1240",-1.35454566280531,0,0,0,0,1,0,10691,28,83,23,814,59,25
"1241",1.25276296849537,0,0,0,0,1,0,10972,28,84,83,897,59,26
"1242",-2.82137888640921,0,0,0,0,1,0,11357,28,85,4,901,59,27
"1243",2.34180580614733,0,0,0,0,1,0,11729,28,86,51,952,59,28
"1244",0.793688409781823,0,0,0,0,1,0,12294,28,87,114,1066,59,29
"1245",0.470003629245736,0,0,0,0,1,0,13104,28,88,183,1249,59,30
"1246",0.2055992416633,0,0,0,0,1,0,13677,28,89,225,1474,59,31
"1247",-0.255749025348772,0,0,0,0,1,0,14575,28,90,174,1648,59,32
"1248",-1.52719981419713,0,0,0,0,1,0,15680,28,91,37,1685,59,33
"1249",1.22222624463529,0,0,0,0,1,0,16372,28,92,128,1813,59,34
"1250",1.10633433476202,0,0,0,0,1,0,16679,28,93,389,2202,59,35
"1251",-0.558974967663573,0,0,0,0,1,0,17360,28,94,222,2424,59,36
"1252",0.283187682863941,0,0,0,0,1,0,18612,28,95,295,2719,59,37
"1253",0.0526437334854224,0,0,0,0,1,0,19973,28,96,311,3030,59,38
"1254",0.0530545629558894,0,0,0,0,1,0,21228,28,97,328,3358,59,39
"1255",-0.720883935531545,0,0,0,0,1,0,22363,28,98,159,3517,59,40
"1256",0.73895671659124,0,0,0,0,1,0,23605,28,99,334,3851,59,41
"1257",0.251977558278681,0,0,0,0,1,0,23631,28,100,430,4281,59,42
"1258",0.524192958092939,0,0,0,0,1,0,25321,28,101,727,5008,59,43
"1259",-0.853728750717494,0,0,0,0,1,0,27385,28,102,309,5317,59,44
"1260",0.106972119552168,0,0,0,0,1,0,29348,28,103,344,5661,59,45
"1261",3.25809653802148,0,0,1,1,1,0,189,29,55,25,45,55,1
"1262",-0.860201265223111,0,0,1,1,1,0,213,29,56,10,55,55,2
"1263",-2.39789527279837,0,0,0,1,1,0,223,29,57,0,55,55,3
"1264",3.71357206670431,0,0,0,1,1,0,223,29,58,40,95,55,4
"1265",0.491120552686658,0,0,0,1,1,0,1721,29,59,66,161,55,5
"1266",-4.20469261939097,0,0,0,1,1,0,2101,29,60,0,161,55,6
"1267",3.40119738166216,0,0,0,1,1,0,2508,29,61,29,190,55,7
"1268",0.624154309072994,0,0,0,0,1,0,2638,29,62,55,245,55,8
"1269",-0.498991166118988,0,0,0,0,1,0,3735,29,63,33,278,55,9
"1270",0.302280871872934,0,0,0,0,1,0,4232,29,64,45,323,55,10
"1271",0.756326082181477,0,0,0,0,1,0,4572,29,65,97,420,55,11
"1272",0.177206456127184,0,0,0,0,1,0,5117,29,66,116,536,55,12
"1273",-0.251314428280907,0,0,0,0,1,0,6696,29,67,90,626,55,13
"1274",1.17611584982297,0,0,0,0,1,0,8522,29,68,294,920,55,14
"1275",-1.15437586318656,0,0,0,0,1,0,9150,29,69,92,1012,55,15
"1276",0.10212949507638,0.0666666666666667,1,0,0,1,0,11215,29,70,102,1114,55,16
"1277",0.477258800126908,0.133333333333333,1,0,0,1,0,11794,29,71,165,1279,55,17
"1278",0.108368036721781,0.2,1,0,0,1,0,12798,29,72,184,1463,55,18
"1279",-1.2691121064969,0.266666666666667,1,0,0,1,0,14046,29,73,51,1514,55,19
"1280",1.48247828497281,0.333333333333333,1,0,0,1,0,14532,29,74,228,1742,55,20
"1281",-0.697523555159744,0.4,1,0,0,1,0,16163,29,75,113,1855,55,21
"1282",-0.141078598259906,0.466666666666667,1,0,0,1,0,16831,29,76,98,1953,55,22
"1283",0.552374626678863,0.533333333333333,1,0,0,1,0,17629,29,77,171,2124,55,23
"1284",-0.2348395910774,0.6,1,0,0,1,0,18639,29,78,135,2259,55,24
"1285",0.375612144958483,0.666666666666667,1,0,0,1,0,20566,29,79,197,2456,55,25
"1286",0.298981627705714,0.733333333333333,1,0,0,1,0,21771,29,80,266,2722,55,26
"1287",-5.58724865840025,0.8,1,0,0,1,0,22749,29,81,0,2702,55,27
"1288",4.90527477843843,0.866666666666667,1,0,0,1,0,23587,29,82,134,2836,55,28
"1289",0.138150338480817,0.933333333333333,1,0,0,1,0,24611,29,83,154,2990,55,29
"1290",-0.0666913744986726,1,1,0,0,1,0,25464,29,84,144,3134,55,30
"1291",-0.620024915730983,1,1,0,0,1,0,26661,29,85,77,3211,55,31
"1292",-2.9704144655697,1,1,0,0,1,0,27655,29,86,3,3214,55,32
"1293",4.35349855105934,1,1,0,0,1,0,28451,29,87,310,3524,55,33
"1294",-1.1050639239496,1,1,0,0,1,0,29762,29,88,102,3626,55,34
"1295",0,1,1,0,0,1,0,30751,29,89,102,3728,55,35
"1296",0,1,1,0,0,1,0,31598,29,90,102,3830,55,36
"1297",0.0474022388945841,1,1,0,0,1,0,32347,29,91,107,3937,55,37
"1298",0.294602515296354,1,1,0,0,1,0,33055,29,92,144,4081,55,38
"1299",-0.124703478500957,1,1,0,0,1,0,33888,29,93,127,4208,55,39
"1300",0.400243164127013,1,1,0,0,1,0,34749,29,94,190,4398,55,40
"1301",-0.296446370445369,1,1,0,0,1,0,36192,29,95,141,4539,55,41
"1302",0.322287601629256,1,1,0,0,1,0,37208,29,96,195,4734,55,42
"1303",-5.27811465923052,1,1,0,0,1,0,38186,29,97,0,4700,55,43
"1304",4.80402104473326,1,1,0,0,1,0,38813,29,98,121,4821,55,44
"1305",-0.0678225963387611,1,1,0,0,1,0,40119,29,99,113,4934,55,45
"1306",0.182321556793954,0,0,0,1,1,0,372,30,57,11,37,57,1
"1307",-0.693147180559945,0,0,0,1,1,0,539,30,58,5,42,57,2
"1308",0.693147180559945,0,0,0,1,1,0,660,30,59,11,53,57,3
"1309",-0.287682072451781,0,0,0,1,1,0,789,30,60,8,61,57,4
"1310",0.367724780125317,0,0,0,1,1,0,1028,30,61,12,73,57,5
"1311",0.802346472524937,0,0,0,1,1,0,1253,30,62,28,101,57,6
"1312",-3.36729582998647,0,0,0,1,1,0,1452,30,63,0,101,57,7
"1313",2.07944154167984,0,0,0,1,1,0,1548,30,64,7,108,57,8
"1314",1.32175583998232,0,0,0,1,1,0,2464,30,65,29,137,57,9
"1315",-0.310154928303839,0,0,0,1,1,0,3138,30,66,21,158,57,10
"1316",0.310154928303839,0.0666666666666667,1,0,1,1,0,3553,30,67,29,187,57,11
"1317",-0.0689928714869517,0.133333333333333,1,0,1,1,0,3843,30,68,27,214,57,12
"1318",1.28291600666606,0.2,1,0,0,1,0,4738,30,69,100,314,57,13
"1319",-0.830930882922999,0.266666666666667,1,0,0,1,0,5700,30,70,43,357,57,14
"1320",-1.38629436111989,0.333333333333333,1,0,0,1,0,5727,30,71,10,367,57,15
"1321",2.32949254591397,0.4,1,0,0,1,0,6400,30,72,112,479,57,16
"1322",-4.72738781871234,0.466666666666667,1,0,0,1,0,6493,30,73,0,479,57,17
"1323",4.12713438504509,0.533333333333333,1,0,0,1,0,7054,30,74,61,540,57,18
"1324",0.279584862219162,0.6,1,0,0,1,0,7505,30,75,81,621,57,19
"1325",0.147157644336287,0.666666666666667,1,0,0,1,0,8032,30,76,94,715,57,20
"1326",-4.55387689160054,0.733333333333333,1,0,0,1,0,8370,30,77,0,715,57,21
"1327",3.49650756146648,0.8,1,0,0,1,0,8734,30,78,32,747,57,22
"1328",0.793951879681911,0.866666666666667,1,0,0,1,0,9177,30,79,72,819,57,23
"1329",-4.29045944114839,0.933333333333333,1,0,0,1,0,9551,30,80,0,819,57,24
"1330",4.20469261939097,1,1,0,0,1,0,9958,30,81,66,885,57,25
"1331",-0.398030129620646,1,1,0,0,1,0,10493,30,82,44,929,57,26
"1332",0.236388778064231,1,1,0,0,1,0,10925,30,83,56,985,57,27
"1333",-4.04305126783455,1,1,0,0,1,0,11207,30,84,0,922,57,28
"1334",5.38449506278909,1,1,0,0,1,0,11610,30,85,217,1139,57,29
"1335",-5.38449506278909,1,1,0,0,1,0,12166,30,86,0,1139,57,30
"1336",5.00394630594546,1,1,0,0,1,0,12166,30,87,148,1287,57,31
"1337",-0.97859461521031,1,1,0,0,1,0,12708,30,88,55,1342,57,32
"1338",-0.133531392624523,1,1,0,0,1,0,12852,30,89,48,1390,57,33
"1339",0.168622712435793,1,1,0,0,1,0,13424,30,90,57,1447,57,34
"1340",-0.276253376628158,1,1,0,0,1,0,14118,30,91,43,1490,57,35
"1341",0.810930216216329,1,1,0,0,1,0,14339,30,92,98,1588,57,36
"1342",-0.176279242337992,1,1,0,0,1,0,15041,30,93,82,1670,57,37
"1343",-0.487014975072273,1,1,0,0,1,0,16012,30,94,50,1720,57,38
"1344",0.424883193965266,1,1,0,0,1,0,16809,30,95,77,1797,57,39
"1345",-0.137201121513485,1,1,0,0,1,0,17727,30,96,67,1864,57,40
"1346",0.0979804083602032,1,1,0,0,1,0,18751,30,97,74,1938,57,41
"1347",-0.0270286723879192,1,1,0,0,1,0,19724,30,98,72,2010,57,42
"1348",-0.398639143037764,1,1,0,0,1,0,20145,30,99,48,2058,57,43
"1349",0.596816071621513,1,1,0,0,1,0,20746,30,100,88,2146,57,44
"1350",0.617309104168441,1,1,0,0,1,0,21921,30,101,164,2310,57,45
"1351",1.09861228866811,0,0,1,1,1,0,104,31,52,20,49,52,1
"1352",0,0,0,1,1,1,0,147,31,53,20,69,52,2
"1353",-1.65822807660353,0,0,1,1,1,0,147,31,54,3,72,52,3
"1354",3.26766598903763,0,0,1,1,1,0,218,31,55,104,176,52,4
"1355",-0.336472236621213,0,0,1,1,1,0,298,31,56,74,250,52,5
"1356",0.679724160227805,0,0,1,1,1,0,430,31,57,147,397,52,6
"1357",0.846332143267245,0,0,1,1,1,0,617,31,58,344,741,52,7
"1358",-0.832909122935105,0,0,0,1,1,0,952,31,59,149,890,52,8
"1359",1.07158361628019,0.0666666666666667,1,0,1,1,0,1154,31,60,437,1327,52,9
"1360",0.29450803752218,0.133333333333333,1,0,1,1,0,1621,31,61,587,1914,52,10
"1361",0.45953232937844,0.2,1,0,0,1,0,2241,31,62,930,2844,52,11
"1362",-0.112426836455858,0.266666666666667,1,0,0,1,0,3203,31,63,831,3675,52,12
"1363",-0.133531392624523,0.333333333333333,1,0,0,1,0,12000,31,64,727,4402,52,13
"1364",1.2236946268061,0.4,1,0,0,1,0,14854,31,65,2474,6876,52,14
"1365",-0.238411023444998,0.466666666666667,1,0,0,1,0,20537,31,66,1949,8825,52,15
"1366",0.165079750359449,0.533333333333333,1,0,0,1,0,25372,31,67,2299,11124,52,16
"1367",-0.0162177562837043,0.6,1,0,0,1,0,30510,31,68,2262,13386,52,17
"1368",0.362271274670369,0.666666666666667,1,0,0,1,0,35602,31,69,3250,16636,52,18
"1369",-0.455771339413447,0.733333333333333,1,0,0,1,0,41860,31,70,2060,18696,52,19
"1370",0.546569242955616,0.8,1,0,0,1,0,45773,31,71,3559,22255,52,20
"1371",-0.0649880603674386,0.866666666666667,1,0,0,1,0,52642,31,72,3335,25590,52,21
"1372",0.255236914445671,0.933333333333333,1,0,0,1,0,59110,31,73,4305,29895,52,22
"1373",-0.0178074058839837,1,1,0,0,1,0,67503,31,74,4229,34124,52,23
"1374",-0.223734742581799,1,1,0,0,1,0,75356,31,75,3381,37505,52,24
"1375",0.0585701247065522,1,1,0,0,1,0,82166,31,76,3585,41090,52,25
"1376",-0.0749663781466001,1,1,0,0,1,0,89032,31,77,3326,44416,52,26
"1377",-0.0961521331857931,1,1,0,0,1,0,94974,31,78,3021,47437,52,27
"1378",0.172511851393399,1,1,0,0,1,0,100416,31,79,3590,51027,52,28
"1379",-0.00810853037647519,1,1,0,0,0,0,107192,31,80,3561,54588,52,29
"1380",0.000561324741092051,1,1,0,0,0,0,113523,31,81,3563,58151,52,30
"1381",0.037449310041616,1,1,0,0,0,0,120193,31,82,3699,61850,52,31
"1382",-0.302201383776234,1,1,0,0,0,0,126735,31,83,2734,64584,52,32
"1383",0.438667654618509,1,1,0,0,0,0,129469,31,84,4240,68824,52,33
"1384",-0.653164963217854,1,1,0,0,0,0,139774,31,85,2206,71030,52,34
"1385",0.6641862964939,1,1,0,0,0,0,144021,31,86,4287,75317,52,35
"1386",-0.308100560993363,1,1,0,0,0,0,151830,31,87,3150,78467,52,36
"1387",-0.0645596786659484,1,1,0,0,0,0,157449,31,88,2953,81420,52,37
"1388",0.273190300637631,1,1,0,0,0,0,162536,31,89,3881,85301,52,38
"1389",-0.126125309276818,1,1,0,0,0,0,170688,31,90,3421,88722,52,39
"1390",0.0688759739475113,1,1,0,0,0,0,178057,31,91,3665,92387,52,40
"1391",-0.0383700112729688,1,1,0,0,0,0,184826,31,92,3527,95914,52,41
"1392",0.153178390008319,1,1,0,0,0,0,191659,31,93,4111,100025,52,42
"1393",-0.638261126081175,1,1,0,0,0,0,200148,31,94,2171,102196,52,43
"1394",0.419182744336964,1,1,0,0,0,0,205962,31,95,3302,105498,52,44
"1395",0.0695780267211141,1,1,0,0,0,0,213686,31,96,3540,109038,52,45
"1396",0.287682072451781,0,0,0,1,1,0,2354,32,58,7,35,58,1
"1397",0,0,0,0,1,1,0,2797,32,59,7,42,58,2
"1398",0.559615787935423,0,0,0,1,1,0,3814,32,60,13,55,58,3
