"","id","days","Date","sumcase","treatment","treat0","treat1","treat_history_15","growth_rate","newcase","sumcase_base"
"1468",38,80,"2020-04-11",1322,1,0,1,1,-4.25561270981822,1,1
"1469",38,81,"2020-04-12",1371,1,0,1,1,3.2188758248682,49,1
"1470",38,82,"2020-04-13",1527,1,0,1,1,1.14422279992016,156,1
"1471",38,83,"2020-04-14",1584,1,0,1,1,-0.995802794801889,57,1
"1472",38,84,"2020-04-15",1633,1,0,1,1,-0.148420005118273,49,1
"1473",39,39,"2020-03-01",0,0,0,0,0,0,0,0
"1474",39,40,"2020-03-02",0,0,0,0,0,0,0,0
"1475",39,41,"2020-03-03",0,0,0,0,0,0,0,0
"1476",39,42,"2020-03-04",0,0,0,0,0,0,0,0
"1477",39,43,"2020-03-05",0,0,0,0,0,0,0,0
"1478",39,44,"2020-03-06",0,0,0,0,0,0,0,0
"1479",39,45,"2020-03-07",2,0,0,0,0,1.09861228866811,2,0
"1480",39,46,"2020-03-08",2,0,0,0,0,-1.09861228866811,0,0
"1481",39,47,"2020-03-09",6,0,0,0,0,1.6094379124341,4,0
"1482",39,48,"2020-03-10",7,0,0,0,0,-0.916290731874155,1,0
"1483",39,49,"2020-03-11",12,0,0,0,0,1.09861228866811,5,0
"1484",39,50,"2020-03-12",16,0,0,0,0,-0.182321556793955,4,0
"1485",39,51,"2020-03-13",22,0,0,0,0,0.336472236621213,6,0
"1486",39,52,"2020-03-14",41,0,0,1,0,1.04982212449868,19,0
"1487",39,53,"2020-03-15",47,0,0,1,0,-1.04982212449868,6,0
"1488",39,54,"2020-03-16",47,0,0,1,0,-1.94591014905531,0,0
"1489",39,55,"2020-03-17",79,0,0,1,0,3.49650756146648,32,0
"1490",39,56,"2020-03-18",112,0,0,1,0,0.0298529631496813,33,0
"1491",39,57,"2020-03-19",155,0,0,1,0,0.257829109302099,43,0
"1492",39,58,"2020-03-20",206,0,0,1,0,0.167054084663167,51,0
"1493",39,59,"2020-03-21",311,0,0,1,0,0.712195375530639,105,0
"1494",39,60,"2020-03-22",399,0,0,1,0,-0.174802724379927,88,0
"1495",39,61,"2020-03-23",509,0,0,1,0,0.220893831580194,110,0
"1496",39,62,"2020-03-24",698,0,0,1,0,0.537493870848152,189,0
"1497",39,63,"2020-03-25",946,0,0,1,0,0.270428824304221,248,0
"1498",39,64,"2020-03-26",1260,0,0,1,0,0.235119742360926,314,0
"1499",39,65,"2020-03-27",1795,0,0,1,0,0.531561522245169,535,0
"1500",39,66,"2020-03-28",2345,0,0,1,0,0.0276006480821129,550,0
"1501",39,67,"2020-03-29",2845,0,0,1,0,-0.0951287080680503,500,0
"1502",39,68,"2020-03-30",3432,0,0,1,0,0.160120846813762,587,0
"1503",39,69,"2020-03-31",4155,0,0,1,0,0.208064444487089,723,0
"1504",39,70,"2020-04-01",4963,1,0,1,0,0.111007524672775,808,0
"1505",39,71,"2020-04-02",6009,1,0,1,0.0666666666666667,0.257885293812046,1046,0
"1506",39,72,"2020-04-03",7268,1,0,1,0.133333333333333,0.185182789074987,1259,0
"1507",39,73,"2020-04-04",8570,1,0,1,0.2,0.0335575771793213,1302,0
"1508",39,74,"2020-04-05",10444,1,0,1,0.266666666666667,0.363939361279666,1874,0
"1509",39,75,"2020-04-06",11589,1,0,1,0.333333333333333,-0.492331041129826,1145,0
"1510",39,76,"2020-04-07",13127,1,0,1,0.4,0.294855236564194,1538,0
"1511",39,77,"2020-04-08",14853,1,0,1,0.466666666666667,0.115252944307799,1726,0
"1512",39,78,"2020-04-09",16631,1,0,1,0.533333333333333,0.0296656095191565,1778,0
"1513",39,79,"2020-04-10",18300,1,0,1,0.6,-0.0632277822550344,1669,0
"1514",39,80,"2020-04-11",20051,1,0,1,0.666666666666667,0.0479343660855367,1751,0
"1515",39,81,"2020-04-12",21719,1,0,1,0.733333333333333,-0.0485333478345025,1668,0
"1516",39,82,"2020-04-13",22938,1,0,1,0.8,-0.313373785934532,1219,0
"1517",39,83,"2020-04-14",24292,1,0,1,0.866666666666667,0.104950595586499,1354,0
"1518",39,84,"2020-04-15",25465,1,0,1,0.933333333333333,-0.143384732925759,1173,0
"1519",4,39,"2020-03-01",0,0,0,0,0,0,0,0
"1520",4,40,"2020-03-02",0,0,0,0,0,0,0,0
"1521",4,41,"2020-03-03",0,0,0,0,0,0,0,0
"1522",4,42,"2020-03-04",0,0,0,0,0,0,0,0
"1523",4,43,"2020-03-05",0,0,0,0,0,0,0,0
"1524",4,44,"2020-03-06",0,0,0,0,0,0,0,0
"1525",4,45,"2020-03-07",0,0,0,0,0,0,0,0
"1526",4,46,"2020-03-08",0,0,0,0,0,0,0,0
"1527",4,47,"2020-03-09",0,0,0,0,0,0,0,0
"1528",4,48,"2020-03-10",0,0,0,0,0,0,0,0
"1529",4,49,"2020-03-11",0,0,0,0,0,0,0,0
"1530",4,50,"2020-03-12",0,0,0,0,0,0,0,0
"1531",4,51,"2020-03-13",0,0,0,0,0,0,0,0
"1532",4,52,"2020-03-14",9,0,0,0,0,2.30258509299405,9,0
"1533",4,53,"2020-03-15",12,0,0,0,0,-0.916290731874155,3,0
"1534",4,54,"2020-03-16",3,0,0,0,0,-1.38629436111989,0,0
"1535",4,55,"2020-03-17",3,0,0,0,0,0,0,0
"1536",4,56,"2020-03-18",3,0,0,0,0,0,0,0
"1537",4,57,"2020-03-19",4,0,0,0,0,0.693147180559945,1,0
"1538",4,58,"2020-03-20",62,0,0,1,0,3.38439026334577,58,0
"1539",4,59,"2020-03-21",100,0,0,1,0,-0.413975797776073,38,0
"1540",4,60,"2020-03-22",122,0,0,1,0,-0.528067430200497,22,0
"1541",4,61,"2020-03-23",165,0,0,1,0,0.648695417989111,43,0
"1542",4,62,"2020-03-24",192,0,0,1,0,-0.451985123743057,27,0
"1543",4,63,"2020-03-25",219,0,0,1,0,0,27,0
"1544",4,64,"2020-03-26",280,0,0,1,0,0.794929874869888,61,0
"1545",4,65,"2020-03-27",335,0,0,1,0,-0.101782694309942,55,0
"1546",4,66,"2020-03-28",381,0,0,1,0,-0.175204089025091,46,0
"1547",4,67,"2020-03-29",409,0,0,1,0,-0.482851771723584,28,0
"1548",4,68,"2020-03-30",426,0,0,1,0,-0.47692407209031,17,0
"1549",4,69,"2020-03-31",473,0,0,1,0,0.980829253011727,47,0
"1550",4,70,"2020-04-01",523,0,0,1,0,0.0606246218164346,50,0
"1551",4,71,"2020-04-02",584,0,0,1,0,0.195308752320766,61,0
"1552",4,72,"2020-04-03",643,0,0,1,0,-0.0327898228229913,59,0
"1553",4,73,"2020-04-04",704,0,0,1,0,0.0327898228229913,61,0
"1554",4,74,"2020-04-05",743,0,0,1,0,-0.438254930931155,39,0
"1555",4,75,"2020-04-06",837,0,0,1,0,0.864997437486605,94,0
"1556",4,76,"2020-04-07",875,0,0,1,0,-0.890315245470894,38,0
"1557",4,77,"2020-04-08",946,0,0,1,0,0.613104472886409,71,0
"1558",4,78,"2020-04-09",1000,0,0,1,0,-0.269332933783584,54,0
"1559",4,79,"2020-04-10",1119,0,0,1,0,0.780158557549575,119,0
"1560",4,80,"2020-04-11",1171,0,0,1,0,-0.817199829229924,52,0
"1561",4,81,"2020-04-12",1228,0,0,1,0,0.0901510969942971,57,0
"1562",4,82,"2020-04-13",1280,0,0,1,0,-0.0901510969942971,52,0
"1563",4,83,"2020-04-14",1410,0,0,1,0,0.904905409649029,130,0
"1564",4,84,"2020-04-15",1498,0,0,1,0,-0.386560953469012,88,0
"1565",40,39,"2020-03-01",0,0,0,0,0,0,0,0
"1566",40,40,"2020-03-02",1,0,0,0,0,0.693147180559945,1,0
"1567",40,41,"2020-03-03",2,0,0,0,0,0,1,0
"1568",40,42,"2020-03-04",2,0,0,0,0,-0.693147180559945,0,0
"1569",40,43,"2020-03-05",2,0,0,0,0,0,0,0
"1570",40,44,"2020-03-06",2,0,0,0,0,0,0,0
"1571",40,45,"2020-03-07",2,0,0,0,0,0,0,0
"1572",40,46,"2020-03-08",3,0,0,0,0,0.693147180559945,1,0
"1573",40,47,"2020-03-09",3,0,0,0,0,-0.693147180559945,0,0
"1574",40,48,"2020-03-10",3,0,0,0,0,0,0,0
"1575",40,49,"2020-03-11",3,0,0,0,0,0,0,0
"1576",40,50,"2020-03-12",5,0,0,0,0,1.09861228866811,2,0
"1577",40,51,"2020-03-13",3,0,0,0,0,-1.09861228866811,0,0
"1578",40,52,"2020-03-14",12,0,0,0,0,2.30258509299405,9,0
"1579",40,53,"2020-03-15",20,0,0,0,0,-0.105360515657826,8,0
"1580",40,54,"2020-03-16",20,0,0,0,0,-2.19722457733622,0,0
"1581",40,55,"2020-03-17",21,0,0,0,0,0.693147180559945,1,0
"1582",40,56,"2020-03-18",23,0,0,0,0,0.405465108108164,2,0
"1583",40,57,"2020-03-19",33,0,0,1,0,1.29928298413026,10,0
"1584",40,58,"2020-03-20",44,0,0,1,0,0.0870113769896297,11,0
"1585",40,59,"2020-03-21",54,0,0,1,0,-0.0870113769896297,10,0
"1586",40,60,"2020-03-22",66,0,0,1,0,0.167054084663166,12,0
"1587",40,61,"2020-03-23",83,0,0,1,0,0.325422400434628,17,0
"1588",40,62,"2020-03-24",106,0,0,1,0,0.287682072451781,23,0
"1589",40,63,"2020-03-25",124,0,0,1,0,-0.233614851181505,18,0
"1590",40,64,"2020-03-26",132,0,0,1,0,-0.747214401830221,8,0
"1591",40,65,"2020-03-27",165,0,0,1,0,1.32913594727994,33,0
"1592",40,66,"2020-03-28",203,1,0,1,0,0.137201121513485,38,0
"1593",40,67,"2020-03-29",239,1,0,1,0.0666666666666667,-0.052643733485422,36,0
"1594",40,68,"2020-03-30",294,1,0,1,0.133333333333333,0.414433778090925,55,0
"1595",40,69,"2020-03-31",408,1,0,1,0.2,0.719580437628101,114,0
"1596",40,70,"2020-04-01",488,1,0,1,0.266666666666667,-0.350482973690811,80,0
"1597",40,71,"2020-04-02",566,1,0,1,0.333333333333333,-0.0250013022054176,78,0
"1598",40,72,"2020-04-03",645,1,0,1,0.4,0.0125787822068597,79,0
"1599",40,73,"2020-04-04",711,1,0,1,0.466666666666667,-0.177334015282915,66,0
"1600",40,74,"2020-04-05",806,1,0,1,0.533333333333333,0.35965557207687,95,0
"1601",40,75,"2020-04-06",922,1,0,1,0.6,0.19782574332992,116,0
"1602",40,76,"2020-04-07",1082,1,0,1,0.666666666666667,0.319230430186707,160,0
"1603",40,77,"2020-04-08",1229,1,0,1,0.733333333333333,-0.0841920912203484,147,0
"1604",40,78,"2020-04-09",1450,1,0,1,0.8,0.405465108108165,221,0
"1605",40,79,"2020-04-10",1727,1,0,1,0.866666666666667,0.224943731818358,277,0
"1606",40,80,"2020-04-11",1727,1,0,1,0.933333333333333,-5.62762111369064,0,0
"1607",40,81,"2020-04-12",2349,1,0,1,1,6.43454651878745,622,0
"1608",40,82,"2020-04-13",2665,1,0,1,1,-0.675644744910173,316,0
"1609",40,83,"2020-04-14",2665,1,0,1,1,-5.75890177387728,0,0
"1610",40,84,"2020-04-15",3251,1,0,1,1,6.3750248198281,586,0
"1611",41,39,"2020-03-01",0,0,0,0,0,0,0,0
"1612",41,40,"2020-03-02",0,0,0,0,0,0,0,0
"1613",41,41,"2020-03-03",0,0,0,0,0,0,0,0
"1614",41,42,"2020-03-04",0,0,0,0,0,0,0,0
"1615",41,43,"2020-03-05",0,0,0,0,0,0,0,0
"1616",41,44,"2020-03-06",0,0,0,0,0,0,0,0
"1617",41,45,"2020-03-07",0,0,0,0,0,0,0,0
"1618",41,46,"2020-03-08",2,0,0,0,0,1.09861228866811,2,0
"1619",41,47,"2020-03-09",2,0,0,0,0,-1.09861228866811,0,0
"1620",41,48,"2020-03-10",3,0,0,0,0,0.693147180559945,1,0
"1621",41,49,"2020-03-11",7,0,0,0,0,0.916290731874155,4,0
"1622",41,50,"2020-03-12",10,0,0,0,0,-0.22314355131421,3,0
"1623",41,51,"2020-03-13",7,0,0,0,0,-1.38629436111989,0,0
"1624",41,52,"2020-03-14",8,0,0,0,0,0.693147180559945,1,0
"1625",41,53,"2020-03-15",19,0,0,0,0,1.79175946922805,11,0
"1626",41,54,"2020-03-16",19,0,0,0,0,-2.484906649788,0,0
"1627",41,55,"2020-03-17",30,0,0,1,0,2.484906649788,11,0
"1628",41,56,"2020-03-18",47,0,0,1,0,0.405465108108164,17,0
"1629",41,57,"2020-03-19",60,0,0,1,0,-0.251314428280906,13,0
"1630",41,58,"2020-03-20",80,0,0,1,0,0.405465108108165,20,0
"1631",41,59,"2020-03-21",126,0,0,1,0,0.805625163986635,46,0
"1632",41,60,"2020-03-22",174,0,0,1,0,0.041672696400568,48,0
"1633",41,61,"2020-03-23",196,0,0,1,0,-0.756326082181477,22,0
"1634",41,62,"2020-03-24",298,0,0,1,0,1.49923477230049,102,0
"1635",41,63,"2020-03-25",342,0,0,1,0,-0.828066498459316,44,0
"1636",41,64,"2020-03-26",424,0,0,1,0,0.612178118026279,82,0
"1637",41,65,"2020-03-27",424,0,0,1,0,-4.4188406077966,0,0
"1638",41,66,"2020-03-28",542,0,0,1,0,4.77912349311153,118,0
"1639",41,67,"2020-03-29",660,0,0,1,0,0,118,0
"1640",41,68,"2020-03-30",774,0,0,1,0,-0.0341913647482794,114,0
"1641",41,69,"2020-03-31",925,0,0,1,0,0.278948392483026,151,0
"1642",41,70,"2020-04-01",1083,0,0,1,0,0.0450236813739551,158,0
"1643",41,71,"2020-04-02",1293,0,0,1,0,0.282953931255835,210,0
"1644",41,72,"2020-04-03",1554,0,0,1,0,0.21648637028503,261,0
"1645",41,73,"2020-04-04",1700,0,0,1,0,-0.577911916982361,146,0
"1646",41,74,"2020-04-05",1917,0,0,1,0,0.394062476010353,217,0
"1647",41,75,"2020-04-06",2049,0,0,1,0,-0.494145934567335,132,0
"1648",41,76,"2020-04-07",2232,1,0,1,0,0.324586629387232,183,0
"1649",41,77,"2020-04-08",2417,1,0,1,0.0666666666666667,0.0108109161042158,185,0
"1650",41,78,"2020-04-09",2417,1,0,1,0.133333333333333,-5.2257466737132,0,0
"1651",41,79,"2020-04-10",2793,1,0,1,0.2,5.93224518744801,376,0
"1652",41,80,"2020-04-11",3067,1,0,1,0.266666666666667,-0.315474089781439,274,0
"1653",41,81,"2020-04-12",3211,1,0,1,0.333333333333333,-0.640037355245997,144,0
"1654",41,82,"2020-04-13",3320,1,0,1,0.4,-0.276253376628158,109,0
"1655",41,83,"2020-04-14",3391,1,0,1,0.466666666666667,-0.423814246776361,71,0
"1656",41,84,"2020-04-15",3553,1,0,1,0.533333333333333,0.817084081790707,162,0
"1657",42,39,"2020-03-01",0,0,0,0,0,0,0,0
"1658",42,40,"2020-03-02",0,0,0,0,0,0,0,0
"1659",42,41,"2020-03-03",0,0,0,0,0,0,0,0
"1660",42,42,"2020-03-04",0,0,0,0,0,0,0,0
"1661",42,43,"2020-03-05",0,0,0,0,0,0,0,0
"1662",42,44,"2020-03-06",0,0,0,0,0,0,0,0
"1663",42,45,"2020-03-07",0,0,0,0,0,0,0,0
"1664",42,46,"2020-03-08",0,0,0,0,0,0,0,0
"1665",42,47,"2020-03-09",0,0,0,0,0,0,0,0
"1666",42,48,"2020-03-10",0,0,0,0,0,0,0,0
"1667",42,49,"2020-03-11",0,0,0,0,0,0,0,0
"1668",42,50,"2020-03-12",8,0,0,0,0,2.19722457733622,8,0
"1669",42,51,"2020-03-13",7,0,0,0,0,-2.19722457733622,0,0
"1670",42,52,"2020-03-14",8,0,0,0,0,0.693147180559945,1,0
"1671",42,53,"2020-03-15",8,0,0,0,0,-0.693147180559945,0,0
"1672",42,54,"2020-03-16",8,0,0,0,0,0,0,0
"1673",42,55,"2020-03-17",10,0,0,0,0,1.09861228866811,2,0
"1674",42,56,"2020-03-18",11,0,0,0,0,-0.405465108108164,1,0
"1675",42,57,"2020-03-19",11,0,0,0,0,-0.693147180559945,0,0
"1676",42,58,"2020-03-20",14,0,0,0,0,1.38629436111989,3,0
"1677",42,59,"2020-03-21",14,0,0,0,0,-1.38629436111989,0,0
"1678",42,60,"2020-03-22",14,0,0,0,0,0,0,0
"1679",42,61,"2020-03-23",21,0,0,0,0,2.07944154167984,7,0
"1680",42,62,"2020-03-24",28,0,0,0,0,0,7,0
"1681",42,63,"2020-03-25",30,0,0,1,0,-0.980829253011726,2,0
"1682",42,64,"2020-03-26",41,0,0,1,0,1.38629436111989,11,0
"1683",42,65,"2020-03-27",46,0,0,1,0,-0.693147180559945,5,0
"1684",42,66,"2020-03-28",58,0,0,1,0,0.773189888233482,12,0
"1685",42,67,"2020-03-29",68,0,0,1,0,-0.167054084663166,10,0
"1686",42,68,"2020-03-30",90,0,0,1,0,0.737598943130779,22,0
"1687",42,69,"2020-03-31",101,0,0,1,0,-0.650587566141149,11,0
"1688",42,70,"2020-04-01",108,0,0,1,0,-0.405465108108165,7,0
"1689",42,71,"2020-04-02",129,0,0,1,0,1.01160091167848,21,0
"1690",42,72,"2020-04-03",165,0,0,1,0,0.519875459285908,36,0
"1691",42,73,"2020-04-04",187,0,0,1,0,-0.475423696715075,22,0
"1692",42,74,"2020-04-05",212,0,0,1,0,0.122602322092332,25,0
"1693",42,75,"2020-04-06",240,0,0,1,0,0.109199291964992,28,0
"1694",42,76,"2020-04-07",288,0,0,1,0,0.524524468124152,48,0
"1695",42,77,"2020-04-08",320,0,0,1,0,-0.395312736644146,32,0
"1696",42,78,"2020-04-09",393,0,0,1,0,0.80755753173769,73,0
"1697",42,79,"2020-04-10",447,0,0,1,0,-0.296731907971699,54,0
"1698",42,80,"2020-04-11",536,0,0,1,0,0.492476485097794,89,0
"1699",42,81,"2020-04-12",626,0,0,1,0,0.0110498361865847,90,0
"1700",42,82,"2020-04-13",730,0,0,1,0,0.143100843640673,104,0
"1701",42,83,"2020-04-14",868,0,0,1,0,0.280513582973168,138,0
"1702",42,84,"2020-04-15",988,0,0,1,0,-0.13868338753395,120,0
"1703",43,39,"2020-03-01",0,0,0,0,0,0,0,0
"1704",43,40,"2020-03-02",0,0,0,0,0,0,0,0
"1705",43,41,"2020-03-03",0,0,0,0,0,0,0,0
"1706",43,42,"2020-03-04",0,0,0,0,0,0,0,0
"1707",43,43,"2020-03-05",0,0,0,0,0,0,0,0
"1708",43,44,"2020-03-06",1,0,0,0,0,0.693147180559945,1,0
"1709",43,45,"2020-03-07",1,0,0,0,0,-0.693147180559945,0,0
"1710",43,46,"2020-03-08",1,0,0,0,0,0,0,0
"1711",43,47,"2020-03-09",3,0,0,0,0,1.09861228866811,2,0
"1712",43,48,"2020-03-10",3,0,0,0,0,-1.09861228866811,0,0
"1713",43,49,"2020-03-11",3,0,0,0,0,0,0,0
"1714",43,50,"2020-03-12",9,0,0,0,0,1.94591014905531,6,0
"1715",43,51,"2020-03-13",18,0,0,0,0,0.356674943938733,9,0
"1716",43,52,"2020-03-14",26,0,0,0,0,-0.105360515657826,8,0
"1717",43,53,"2020-03-15",32,0,0,1,0,-0.251314428280906,6,0
"1718",43,54,"2020-03-16",32,0,0,1,0,-1.94591014905531,0,0
"1719",43,55,"2020-03-17",52,0,0,1,0,3.04452243772342,20,0
"1720",43,56,"2020-03-18",74,0,0,1,0,0.0909717782057267,22,0
"1721",43,57,"2020-03-19",100,0,0,1,0,0.160342650075179,26,0
"1722",43,58,"2020-03-20",154,0,0,1,0,0.711496319228142,54,0
"1723",43,59,"2020-03-21",223,0,0,1,0,0.241162056816888,69,0
"1724",43,60,"2020-03-22",304,0,0,1,0,0.158224005214894,81,0
"1725",43,61,"2020-03-23",393,0,0,1,0,0.0930904230660117,89,0
"1726",43,62,"2020-03-24",614,0,0,1,0,0.902867711542014,221,0
"1727",43,63,"2020-03-25",772,0,0,1,0,-0.333773179652048,158,0
"1728",43,64,"2020-03-26",916,0,0,1,0,-0.0921704597996573,144,0
"1729",43,65,"2020-03-27",1097,0,0,1,0,0.227272944656221,181,0
"1730",43,66,"2020-03-28",1318,0,0,1,0,0.198670694795484,221,0
"1731",43,67,"2020-03-29",1511,0,0,1,0,-0.134819222808951,193,0
"1732",43,68,"2020-03-30",1720,0,0,1,0,0.0792493716541403,209,0
"1733",43,69,"2020-03-31",1917,0,0,1,0,-0.0588405000229333,197,0
"1734",43,70,"2020-04-01",2391,0,0,1,0,0.875047773340106,474,0
"1735",43,71,"2020-04-02",2933,1,0,1,0,0.133794515899294,542,0
"1736",43,72,"2020-04-03",3013,1,0,1,0.0666666666666667,-1.9026601652615,80,0
"1737",43,73,"2020-04-04",3067,1,0,1,0.133333333333333,-0.387115969439968,54,0
"1738",43,74,"2020-04-05",3322,1,0,1,0.2,1.53784425924709,255,0
"1739",43,75,"2020-04-06",3633,1,0,1,0.266666666666667,0.19782574332992,311,0
"1740",43,76,"2020-04-07",3802,1,0,1,0.333333333333333,-0.60720475075922,169,0
"1741",43,77,"2020-04-08",4139,1,0,1,0.4,0.687247458432757,337,0
"1742",43,78,"2020-04-09",4363,1,0,1,0.466666666666667,-0.406945493278599,224,0
"1743",43,79,"2020-04-10",4634,1,0,1,0.533333333333333,0.189701664091578,271,0
"1744",43,80,"2020-04-11",4891,1,0,1,0.6,-0.0528424813743804,257,0
"1745",43,81,"2020-04-12",5132,1,0,1,0.666666666666667,-0.0640218587649306,241,0
"1746",43,82,"2020-04-13",5508,1,0,1,0.733333333333333,0.443307461291324,376,0
"1747",43,83,"2020-04-14",5610,1,0,1,0.8,-1.29751619921838,102,0
"1748",43,84,"2020-04-15",5827,1,0,1,0.866666666666667,0.749766074559453,217,0
"1749",44,39,"2020-03-01",0,0,0,0,0,0,0,0
"1750",44,40,"2020-03-02",0,0,0,0,0,0,0,0
"1751",44,41,"2020-03-03",0,0,0,0,0,0,0,0
"1752",44,42,"2020-03-04",0,0,0,0,0,0,0,0
"1753",44,43,"2020-03-05",0,0,0,0,0,0,0,0
"1754",44,44,"2020-03-06",3,0,0,0,0,1.38629436111989,3,0
"1755",44,45,"2020-03-07",4,0,0,0,0,-0.693147180559945,1,0
"1756",44,46,"2020-03-08",8,0,0,0,0,0.916290731874155,4,0
"1757",44,47,"2020-03-09",11,0,0,0,0,-0.22314355131421,3,0
"1758",44,48,"2020-03-10",13,0,0,0,0,-0.287682072451781,2,0
"1759",44,49,"2020-03-11",16,0,0,0,0,0.287682072451781,3,0
"1760",44,50,"2020-03-12",21,0,0,0,0,0.405465108108164,5,0
"1761",44,51,"2020-03-13",27,0,0,0,0,0.154150679827258,6,0
"1762",44,52,"2020-03-14",44,0,0,1,0,0.944461608840851,17,0
"1763",44,53,"2020-03-15",60,0,0,1,0,-0.0571584138399484,16,0
"1764",44,54,"2020-03-16",63,0,0,1,0,-1.44691898293633,3,0
"1765",44,55,"2020-03-17",85,0,0,1,0,1.74919985480926,22,0
"1766",44,56,"2020-03-18",110,0,0,1,0,0.122602322092332,25,0
"1767",44,57,"2020-03-19",196,0,0,1,0,1.2078115806331,86,0
"1768",44,58,"2020-03-20",306,0,0,1,0,0.24362208265775,110,0
"1769",44,59,"2020-03-21",429,0,0,1,0,0.110751364292703,123,0
"1770",44,60,"2020-03-22",582,0,0,1,0,0.216671036808592,153,0
"1771",44,61,"2020-03-23",643,0,0,1,0,-0.909818217368538,61,0
"1772",44,62,"2020-03-24",758,0,0,1,0,0.626455806061273,115,0
"1773",44,63,"2020-03-25",955,0,0,1,0,0.534676839588171,197,0
"1774",44,64,"2020-03-26",1229,0,0,1,0,0.328504066972036,274,0
"1775",44,65,"2020-03-27",1563,0,0,1,0,0.197359434158495,334,0
"1776",44,66,"2020-03-28",1937,0,0,1,0,0.112795494145344,374,0
"1777",44,67,"2020-03-29",2455,0,0,1,0,0.324977857195478,518,0
"1778",44,68,"2020-03-30",2792,0,0,1,0,-0.42885798768287,337,0
"1779",44,69,"2020-03-31",3147,0,0,1,0,0.0518848353690116,355,0
"1780",44,70,"2020-04-01",3809,0,0,1,0,0.621844259333832,662,0
"1781",44,71,"2020-04-02",4355,0,0,1,0,-0.192326187763881,546,0
"1782",44,72,"2020-04-03",5069,0,0,1,0,0.267833740272026,714,0
"1783",44,73,"2020-04-04",5734,0,0,1,0,-0.0709928721536182,665,0
"1784",44,74,"2020-04-05",6567,0,0,1,0,0.224943731818358,833,0
"1785",44,75,"2020-04-06",7209,0,0,1,0,-0.260088678121128,642,0
"1786",44,76,"2020-04-07",8043,0,0,1,0,0.261287000613236,834,0
"1787",44,77,"2020-04-08",8925,0,0,1,0,0.0558934757531047,882,0
"1788",44,78,"2020-04-09",9777,0,0,1,0,-0.0345656531122804,852,0
"1789",44,79,"2020-04-10",11208,0,0,1,0,0.518067800028912,1431,0
"1790",44,80,"2020-04-11",12105,0,0,1,0,-0.466657279218391,897,0
"1791",44,81,"2020-04-12",13023,0,0,1,0,0.0231160540534869,918,0
"1792",44,82,"2020-04-13",13677,0,0,1,0,-0.338650886720435,654,0
"1793",44,83,"2020-04-14",14275,0,0,1,0,-0.0893736375198024,598,0
"1794",44,84,"2020-04-15",15006,0,0,1,0,0.200518915845862,731,0
"1795",45,39,"2020-03-01",0,0,0,0,0,0,0,0
"1796",45,40,"2020-03-02",0,0,0,0,0,0,0,0
"1797",45,41,"2020-03-03",0,0,0,0,0,0,0,0
"1798",45,42,"2020-03-04",0,0,0,0,0,0,0,0
"1799",45,43,"2020-03-05",0,0,0,0,0,0,0,0
"1800",45,44,"2020-03-06",0,0,0,0,0,0,0,0
"1801",45,45,"2020-03-07",0,0,0,0,0,0,0,0
"1802",45,46,"2020-03-08",1,0,0,0,0,0.693147180559945,1,0
"1803",45,47,"2020-03-09",1,0,0,0,0,-0.693147180559945,0,0
"1804",45,48,"2020-03-10",1,0,0,0,0,0,0,0
"1805",45,49,"2020-03-11",2,0,0,0,0,0.693147180559945,1,0
"1806",45,50,"2020-03-12",3,0,0,0,0,0,1,0
"1807",45,51,"2020-03-13",3,0,0,0,0,-0.693147180559945,0,0
"1808",45,52,"2020-03-14",9,0,0,0,0,1.94591014905531,6,0
"1809",45,53,"2020-03-15",10,0,0,0,0,-1.25276296849537,1,0
"1810",45,54,"2020-03-16",18,0,0,0,0,1.50407739677627,8,0
"1811",45,55,"2020-03-17",28,0,0,0,0,0.200670695462151,10,0
"1812",45,56,"2020-03-18",39,0,0,1,0,0.0870113769896297,11,0
"1813",45,57,"2020-03-19",47,0,0,1,0,-0.287682072451781,8,0
"1814",45,58,"2020-03-20",62,0,0,1,0,0.575364144903562,15,0
"1815",45,59,"2020-03-21",95,0,0,1,0,0.75377180237638,33,0
"1816",45,60,"2020-03-22",118,0,0,1,0,-0.348306694268216,23,0
"1817",45,61,"2020-03-23",162,0,0,1,0,0.628608659422374,44,0
"1818",45,62,"2020-03-24",257,0,0,1,0,0.757685701697516,95,0
"1819",45,63,"2020-03-25",298,0,0,1,0,-0.826678573184468,41,0
"1820",45,64,"2020-03-26",340,0,0,1,0,0.023530497410194,42,0
"1821",45,65,"2020-03-27",396,0,0,1,0,0.281851152140988,56,0
"1822",45,66,"2020-03-28",472,0,0,1,0,0.300754154019134,76,0
"1823",45,67,"2020-03-29",602,0,0,1,0,0.531391901347467,130,0
"1824",45,68,"2020-03-30",720,0,0,1,0,-0.0960738300896216,118,0
"1825",45,69,"2020-03-31",798,0,0,1,0,-0.409675640644508,78,0
"1826",45,70,"2020-04-01",888,0,0,1,0,0.141411654049828,90,0
"1827",45,71,"2020-04-02",888,0,0,1,0,-4.51085950651685,0,0
"1828",45,72,"2020-04-03",1086,0,0,1,0,5.29330482472449,198,0
"1829",45,73,"2020-04-04",1248,0,0,1,0,-0.19955462391773,162,0
"1830",45,74,"2020-04-05",1428,0,0,1,0,0.104746830459064,180,0
"1831",45,75,"2020-04-06",1601,0,0,1,0,-0.039441732051297,173,0
